lat,lon
-8.073093733333334,-34.885685921052634
-8.072722711111112,-34.905071
-8.072722711111112,-34.90454707894737
-8.072722711111112,-34.904023157894734
-8.072722711111112,-34.9034992368421
-8.072722711111112,-34.902975315789476
-8.072722711111112,-34.90245139473684
-8.072722711111112,-34.90192747368421
-8.072722711111112,-34.90140355263158
-8.072722711111112,-34.900879631578945
-8.072722711111112,-34.90035571052631
-8.072722711111112,-34.89983178947369
-8.072722711111112,-34.899307868421054
-8.072722711111112,-34.89878394736842
-8.072722711111112,-34.89826002631579
-8.072722711111112,-34.89773610526316
-8.072722711111112,-34.897212184210524
-8.072722711111112,-34.8966882631579
-8.072722711111112,-34.896164342105266
-8.072722711111112,-34.89564042105263
-8.072722711111112,-34.8951165
-8.072722711111112,-34.89459257894737
-8.072722711111112,-34.894068657894735
-8.072722711111112,-34.8935447368421
-8.072722711111112,-34.89302081578948
-8.072722711111112,-34.892496894736844
-8.072722711111112,-34.89197297368421
-8.072722711111112,-34.89144905263158
-8.072722711111112,-34.890925131578946
-8.072722711111112,-34.89040121052631
-8.072722711111112,-34.88987728947369
-8.072722711111112,-34.889353368421055
-8.072722711111112,-34.88882944736842
-8.072722711111112,-34.88830552631579
-8.072722711111112,-34.88778160526316
-8.072722711111112,-34.887257684210525
-8.072722711111112,-34.8867337631579
-8.072722711111112,-34.886209842105266
-8.072722711111112,-34.885685921052634
-8.072351688888888,-34.905071
-8.072351688888888,-34.90454707894737
-8.072351688888888,-34.904023157894734
-8.072351688888888,-34.9034992368421
-8.072351688888888,-34.902975315789476
-8.072351688888888,-34.90245139473684
-8.072351688888888,-34.90192747368421
-8.072351688888888,-34.90140355263158
-8.072351688888888,-34.900879631578945
-8.072351688888888,-34.90035571052631
-8.072351688888888,-34.89983178947369
-8.072351688888888,-34.899307868421054
-8.072351688888888,-34.89878394736842
-8.072351688888888,-34.89826002631579
-8.072351688888888,-34.89773610526316
-8.072351688888888,-34.897212184210524
-8.072351688888888,-34.8966882631579
-8.072351688888888,-34.896164342105266
-8.072351688888888,-34.89564042105263
-8.072351688888888,-34.8951165
-8.072351688888888,-34.89459257894737
-8.072351688888888,-34.894068657894735
-8.072351688888888,-34.8935447368421
-8.072351688888888,-34.89302081578948
-8.072351688888888,-34.892496894736844
-8.072351688888888,-34.89197297368421
-8.072351688888888,-34.89144905263158
-8.072351688888888,-34.890925131578946
-8.072351688888888,-34.89040121052631
-8.072351688888888,-34.88987728947369
-8.072351688888888,-34.889353368421055
-8.072351688888888,-34.88882944736842
-8.072351688888888,-34.88830552631579
-8.072351688888888,-34.88778160526316
-8.072351688888888,-34.887257684210525
-8.072351688888888,-34.8867337631579
-8.072351688888888,-34.886209842105266
-8.072351688888888,-34.885685921052634
-8.071980666666667,-34.905071
-8.071980666666667,-34.90454707894737
-8.071980666666667,-34.904023157894734
-8.071980666666667,-34.9034992368421
-8.071980666666667,-34.902975315789476
-8.071980666666667,-34.90245139473684
-8.071980666666667,-34.90192747368421
-8.071980666666667,-34.90140355263158
-8.071980666666667,-34.900879631578945
-8.071980666666667,-34.90035571052631
-8.071980666666667,-34.89983178947369
-8.071980666666667,-34.899307868421054
-8.071980666666667,-34.89878394736842
-8.071980666666667,-34.89826002631579
-8.071980666666667,-34.89773610526316
-8.071980666666667,-34.897212184210524
-8.071980666666667,-34.8966882631579
-8.071980666666667,-34.896164342105266
-8.071980666666667,-34.89564042105263
-8.071980666666667,-34.8951165
-8.071980666666667,-34.89459257894737
-8.071980666666667,-34.894068657894735
-8.071980666666667,-34.8935447368421
-8.071980666666667,-34.89302081578948
-8.071980666666667,-34.892496894736844
-8.071980666666667,-34.89197297368421
-8.071980666666667,-34.89144905263158
-8.071980666666667,-34.890925131578946
-8.071980666666667,-34.89040121052631
-8.071980666666667,-34.88987728947369
-8.071980666666667,-34.889353368421055
-8.071980666666667,-34.88882944736842
-8.071980666666667,-34.88830552631579
-8.071980666666667,-34.88778160526316
-8.071980666666667,-34.887257684210525
-8.071980666666667,-34.8867337631579
-8.071980666666667,-34.886209842105266
-8.071980666666667,-34.885685921052634
-8.071609644444445,-34.905071
-8.071609644444445,-34.90454707894737
-8.071609644444445,-34.904023157894734
-8.071609644444445,-34.9034992368421
-8.071609644444445,-34.902975315789476
-8.071609644444445,-34.90245139473684
-8.071609644444445,-34.90192747368421
-8.071609644444445,-34.90140355263158
-8.071609644444445,-34.900879631578945
-8.071609644444445,-34.90035571052631
-8.071609644444445,-34.89983178947369
-8.071609644444445,-34.899307868421054
-8.071609644444445,-34.89878394736842
-8.071609644444445,-34.89826002631579
-8.071609644444445,-34.89773610526316
-8.071609644444445,-34.897212184210524
-8.071609644444445,-34.8966882631579
-8.071609644444445,-34.896164342105266
-8.071609644444445,-34.89564042105263
-8.071609644444445,-34.8951165
-8.071609644444445,-34.89459257894737
-8.071609644444445,-34.894068657894735
-8.071609644444445,-34.8935447368421
-8.071609644444445,-34.89302081578948
-8.071609644444445,-34.892496894736844
-8.071609644444445,-34.89197297368421
-8.071609644444445,-34.89144905263158
-8.071609644444445,-34.890925131578946
-8.071609644444445,-34.89040121052631
-8.071609644444445,-34.88987728947369
-8.071609644444445,-34.889353368421055
-8.071609644444445,-34.88882944736842
-8.071609644444445,-34.88830552631579
-8.071609644444445,-34.88778160526316
-8.071609644444445,-34.887257684210525
-8.071609644444445,-34.8867337631579
-8.071609644444445,-34.886209842105266
-8.071609644444445,-34.885685921052634
-8.071238622222221,-34.905071
-8.071238622222221,-34.90454707894737
-8.071238622222221,-34.904023157894734
-8.071238622222221,-34.9034992368421
-8.071238622222221,-34.902975315789476
-8.071238622222221,-34.90245139473684
-8.071238622222221,-34.90192747368421
-8.071238622222221,-34.90140355263158
-8.071238622222221,-34.900879631578945
-8.071238622222221,-34.90035571052631
-8.071238622222221,-34.89983178947369
-8.071238622222221,-34.899307868421054
-8.071238622222221,-34.89878394736842
-8.071238622222221,-34.89826002631579
-8.071238622222221,-34.89773610526316
-8.071238622222221,-34.897212184210524
-8.071238622222221,-34.8966882631579
-8.071238622222221,-34.896164342105266
-8.071238622222221,-34.89564042105263
-8.071238622222221,-34.8951165
-8.071238622222221,-34.89459257894737
-8.071238622222221,-34.894068657894735
-8.071238622222221,-34.8935447368421
-8.071238622222221,-34.89302081578948
-8.071238622222221,-34.892496894736844
-8.071238622222221,-34.89197297368421
-8.071238622222221,-34.89144905263158
-8.071238622222221,-34.890925131578946
-8.071238622222221,-34.89040121052631
-8.071238622222221,-34.88987728947369
-8.071238622222221,-34.889353368421055
-8.071238622222221,-34.88882944736842
-8.071238622222221,-34.88830552631579
-8.071238622222221,-34.88778160526316
-8.071238622222221,-34.887257684210525
-8.071238622222221,-34.8867337631579
-8.071238622222221,-34.886209842105266
-8.071238622222221,-34.885685921052634
-8.0708676,-34.905071
-8.0708676,-34.90454707894737
-8.0708676,-34.904023157894734
-8.0708676,-34.9034992368421
-8.0708676,-34.902975315789476
-8.0708676,-34.90245139473684
-8.0708676,-34.90192747368421
-8.0708676,-34.90140355263158
-8.0708676,-34.900879631578945
-8.0708676,-34.90035571052631
-8.0708676,-34.89983178947369
-8.0708676,-34.899307868421054
-8.0708676,-34.89878394736842
-8.0708676,-34.89826002631579
-8.0708676,-34.89773610526316
-8.0708676,-34.897212184210524
-8.0708676,-34.8966882631579
-8.0708676,-34.896164342105266
-8.0708676,-34.89564042105263
-8.0708676,-34.8951165
-8.0708676,-34.89459257894737
-8.0708676,-34.894068657894735
-8.0708676,-34.8935447368421
-8.0708676,-34.89302081578948
-8.0708676,-34.892496894736844
-8.0708676,-34.89197297368421
-8.0708676,-34.89144905263158
-8.0708676,-34.890925131578946
-8.0708676,-34.89040121052631
-8.0708676,-34.88987728947369
-8.0708676,-34.889353368421055
-8.0708676,-34.88882944736842
-8.0708676,-34.88830552631579
-8.0708676,-34.88778160526316
-8.0708676,-34.887257684210525
-8.0708676,-34.8867337631579
-8.0708676,-34.886209842105266
-8.0708676,-34.885685921052634
-8.070496577777778,-34.905071
-8.070496577777778,-34.90454707894737
-8.070496577777778,-34.904023157894734
-8.070496577777778,-34.9034992368421
-8.070496577777778,-34.902975315789476
-8.070496577777778,-34.90245139473684
-8.070496577777778,-34.90192747368421
-8.070496577777778,-34.90140355263158
-8.070496577777778,-34.900879631578945
-8.070496577777778,-34.90035571052631
-8.070496577777778,-34.89983178947369
-8.070496577777778,-34.899307868421054
-8.070496577777778,-34.89878394736842
-8.070496577777778,-34.89826002631579
-8.070496577777778,-34.89773610526316
-8.070496577777778,-34.897212184210524
-8.070496577777778,-34.8966882631579
-8.070496577777778,-34.896164342105266
-8.070496577777778,-34.89564042105263
-8.070496577777778,-34.8951165
-8.070496577777778,-34.89459257894737
-8.070496577777778,-34.894068657894735
-8.070496577777778,-34.8935447368421
-8.070496577777778,-34.89302081578948
-8.070496577777778,-34.892496894736844
-8.070496577777778,-34.89197297368421
-8.070496577777778,-34.89144905263158
-8.070496577777778,-34.890925131578946
-8.070496577777778,-34.89040121052631
-8.070496577777778,-34.88987728947369
-8.070496577777778,-34.889353368421055
-8.070496577777778,-34.88882944736842
-8.070496577777778,-34.88830552631579
-8.070496577777778,-34.88778160526316
-8.070496577777778,-34.887257684210525
-8.070496577777778,-34.8867337631579
-8.070496577777778,-34.886209842105266
-8.070496577777778,-34.885685921052634
-8.070125555555556,-34.905071
-8.070125555555556,-34.90454707894737
-8.070125555555556,-34.904023157894734
-8.070125555555556,-34.9034992368421
-8.070125555555556,-34.902975315789476
-8.070125555555556,-34.90245139473684
-8.070125555555556,-34.90192747368421
-8.070125555555556,-34.90140355263158
-8.070125555555556,-34.900879631578945
-8.070125555555556,-34.90035571052631
-8.070125555555556,-34.89983178947369
-8.070125555555556,-34.899307868421054
-8.070125555555556,-34.89878394736842
-8.070125555555556,-34.89826002631579
-8.070125555555556,-34.89773610526316
-8.070125555555556,-34.897212184210524
-8.070125555555556,-34.8966882631579
-8.070125555555556,-34.896164342105266
-8.070125555555556,-34.89564042105263
-8.070125555555556,-34.8951165
-8.070125555555556,-34.89459257894737
-8.070125555555556,-34.894068657894735
-8.070125555555556,-34.8935447368421
-8.070125555555556,-34.89302081578948
-8.070125555555556,-34.892496894736844
-8.070125555555556,-34.89197297368421
-8.070125555555556,-34.89144905263158
-8.070125555555556,-34.890925131578946
-8.070125555555556,-34.89040121052631
-8.070125555555556,-34.88987728947369
-8.070125555555556,-34.889353368421055
-8.070125555555556,-34.88882944736842
-8.070125555555556,-34.88830552631579
-8.070125555555556,-34.88778160526316
-8.070125555555556,-34.887257684210525
-8.070125555555556,-34.8867337631579
-8.070125555555556,-34.886209842105266
